Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
MASI AGRICOLA,IT0004125677,MASI.MI,Euronext Growth Milan,5399266.0,3473060.0,0.09,0.04,0.35,17.5,0.03568978015,0.08134803337,0.17,0.5614753949,3.3564999999999996,4420490.0,-2318176.0,0.11,0.03,0.4,32.33,0.02931720915,0.05914742919,0.14,0.1674593184,4.328749999999999,610591.0,-3518348.0,0.03,0.0,0.41,225.26,0.01309425715,0.009191301655,0.020217,0.1517199086,4.80675,-1231094.0,-11841324.0,0.02,-0.01,0.4,-141.58,0.01078285071,-0.0184181683,-0.03328,-0.05248342279,4.4,4.35
MASTRAD,FR0004155687,ALMAS.PA,Euronext Growth Paris,216000.0,-1172000.0,0.04,0.1,1.27,63.37,0.04023405137,0.02274402443,0.009315,-0.1203319484,0.434,-1212000.0,-1248000.0,-0.18,-1.1,2.79,-3.52,-0.2551907629,-0.173688736,-0.050701,-0.8301587328,0.084,-1424000.0,-1748000.0,-0.28,-0.46,0.6,-2.14,-0.2575239196,-0.2252451756,-0.017276,-0.7289972871,0.02,-795000.0,294000.0,-0.56,-0.36,0.59,-1.07,-0.1946531623,-0.4265021459,-0.009645,-0.6100000019,0.0085,0.00875
MAUREL ET PROM,FR0000051070,MAU.PA,Euronext Paris,119732000.0,115825000.0,0.35,0.18,0.79,2.75,0.08911733759,0.2396240689,0.61,0.3028572841,1.82975,204817000.0,263383000.0,0.52,0.24,0.4,3.3,0.162966593,0.3027687441,1.03,0.7564690766,3.293,210195000.0,124579000.0,0.37,0.21,0.22,3.61,0.1187326237,0.3081360405,1.05,0.5840977877,5.41475,233183000.0,131479000.0,0.32,0.2,0.14,4.32,0.1124786144,0.2884550203,1.171859,0.06538549058,4.82225,4.9552499999999995
Mayr Melnhof K,AT0000938204,MMK.VI,Euronext Global Equity Market,189174000.0,21390000.0,0.07,0.11,0.86,16.84,0.06909998958,0.06162593649,9.46,0.05817293094,160.89875,343860000.0,-29650000.0,0.11,0.18,0.9,8.51,0.1013909228,0.07344203193,17.19,-0.1141686115,146.23624999999998,87198000.0,360889000.0,0.04,0.04,1.01,29.91,0.03213168382,0.02093889568,4.36,-0.1502275035,117.943,108235000.0,295429000.0,0.04,0.05,0.77,18.5,0.05198253252,0.02653057273,5.41,-0.3421986338,69.92825,83.625
MBWS,FR0000060873,MBWS.PA,Euronext Paris,5564000.0,-12397000.0,0.03,0.03,0.03,27.81,0.02408284991,0.03338052843,0.05,-0.07742847706,1.3399999999999999,-945000.0,-13285000.0,0.04,0.0,0.03,-177.33,0.007102480447,-0.00521088938,-0.01,0.6641790773,2.25,8732000.0,-3488000.0,0.04,0.04,0.03,29.03,0.04325466909,0.04495724119,0.08,0.1842105621,2.6975,9645000.0,9285000.0,0.05,0.05,0.04,38.27,0.04546658774,0.05119453925,0.09,0.4285714535,3.8574999999999995,2.8975
MEDIA 6,FR0000064404,EDI.PA,Euronext Paris,-1110000.0,1950000.0,0.0,-0.04,0.88,-26.41,-0.008160478575,-0.01667593107,-0.39,0.3284090144,11.69,515000.0,-7979000.0,0.01,0.02,0.81,51.04,0.01178915969,0.006164195004,0.2,-0.2130025544,9.2,4106000.0,5825000.0,0.05,0.13,0.49,5.78,0.09701101158,0.04151374524,1.57,-0.09782604752,8.275,94000.0,-1228000.0,0.01,0.0,0.46,282.04,0.005921344615,0.001065795889,0.04,0.3253011744,11.2,8.45
MEDIA CAPITAL,PTGMC0AM0003,MCP.LS,Euronext Lisbon,-4079657.0,5721221.0,-0.06,-0.06,1.11,-22.2,-0.04909949042,-0.03001244091,-0.0483,-0.350000029,1.0485,36686838.0,3966834.0,-0.03,0.36,0.28,2.44,-0.07903446498,0.2526881615,0.4341,0.133240145,1.20175,319308.0,4477693.0,0.01,0.0,0.33,269.57,0.008519853095,0.002225563171,0.0038,-0.2071428016,0.9235,9260021.0,7855797.0,0.1,0.09,0.32,11.88,0.08703995529,0.05730214844,0.1096,0.6235355678,1.762,1.9
MEDISTIM,NO0010159684,MEDI.OL,Oslo Børs,90900000.0,115888000.0,0.28,0.3,0.08,55.43,0.2974708408,0.2175593621,4.98,0.4931994329,329.3565,113973000.0,92389000.0,0.29,0.31,0.05,38.92,0.3102269978,0.2343859894,6.24,-0.4005275288,218.245,103823000.0,89472000.0,0.25,0.26,0.04,39.19,0.2535970777,0.1992347091,5.67,-0.06886094735,198.22000000000003,103832000.0,118411000.0,0.24,0.24,0.08,30.09,0.2321961734,0.1866931337,5.67,-0.3032266186,148.27524999999997,253.25
MELEXIS,BE0165385973,MELE.BR,Euronext Brussels,131108216.0,103144287.0,0.23,0.34,0.01,23.58,0.3381486879,0.2036518528,3.25,0.3145651657,85.0455,197152664.0,147953469.0,0.27,0.41,0.01,13.73,0.4098288953,0.23578413,4.88,-0.1927106197,70.607,209463394.0,-91778850.0,0.27,0.38,0.34,15.17,0.2914341405,0.217218552,5.18,0.1675046106,81.42825,171446322.0,125082599.0,0.24,0.3,0.39,16.24,0.2315702761,0.1837959255,4.24,-0.3402829719,53.163000000000004,57.1875
MEMSCAP REGPT,FR0010298620,MEMS.PA,Euronext Paris,-328000.0,1569000.0,0.07,-0.02,0.39,-34.99,0.03691285509,-0.03841649098,-0.044,0.1083333251,1.38125,1048000.0,-161000.0,0.03,0.07,0.34,8.42,0.01508708169,0.1122536418,0.14,0.04905655522,1.39125,2140000.0,1406000.0,0.18,0.12,0.32,14.37,0.1282735783,0.1520642365,0.278,3.362318842,6.13,1374000.0,342000.0,0.09,0.08,0.28,35.98,0.08439167266,0.1085308057,0.179,-0.2191358136,4.657500000000001,3.92
MERCEDES-BENZ G.,DE0007100000,MBG.DE,Trading After Hours,23006000000.0,17229000000.0,0.11,0.32,1.3,2.1,0.06952927471,0.1718237697,21.5,0.4593277291,51.343,14501000000.0,9995000000.0,0.12,0.17,0.99,3.52,0.09044189808,0.09666237826,13.55,-0.03429921713,49.327999999999996,14261000000.0,6257000000.0,0.11,0.16,0.96,4.19,0.08464752846,0.09358225605,13.46,0.05911193281,53.926750000000006,10207000000.0,9070000000.0,0.08,0.11,1.0,5.53,0.05909571715,0.07010591096,10.19,-0.08426919326,50.000750000000004,60.3225
MERCIALYS,FR0010241638,MERY.PA,Euronext Paris,62183000.0,135742000.0,0.48,0.08,1.88,9.34,0.05103726657,0.2951145661,0.67,0.2586198501,5.641,43094000.0,150124000.0,0.12,0.06,1.75,13.83,0.05507833394,0.2040822125,0.46,0.2361725236,7.27225,53373000.0,134267000.0,0.47,0.08,1.77,12.45,0.04271589058,0.2391145598,0.57,0.1142855111,7.95875,53759000.0,161535000.0,0.49,0.09,2.07,16.77,0.05240773599,0.2430719146,0.58,0.1133124859,9.288499999999999,10.680000000000001
MERCK,DE0006599905,MRK.DE,Trading After Hours,3055000000.0,3195000000.0,0.21,0.14,0.5,23.02,0.1035694952,0.1551785442,7.03,0.5946608908,211.6985,3326000000.0,2453000000.0,0.21,0.13,0.4,21.99,0.09828748088,0.1496041742,7.65,-0.1800492157,172.1805,2824000000.0,1761000000.0,0.17,0.11,0.37,24.25,0.08590612952,0.1345210308,6.49,-0.1884607766,137.18900000000002,2777000000.0,2402000000.0,0.19,0.09,0.34,23.87,0.07648164764,0.1312629987,6.39,-0.004495066075,137.195,118.7625
MERLIN PROPERTIES,ES0105025003,MRL.MC,Euronext Lisbon,512217000.0,158789000.0,0.74,0.07,0.88,6.28,0.03830978896,1.33797508,1.1,0.3289115824,7.433999999999999,263087000.0,220440000.0,0.75,0.04,0.62,13.88,0.0117258731,0.5992351459,0.56,0.02103644056,7.7765,-83497000.0,225958000.0,0.76,-0.01,0.69,-41.78,0.002340514962,-0.1796488223,-0.18,0.1901091106,9.171,283759000.0,297304000.0,0.76,0.04,0.66,17.28,0.03289005049,0.573746593,0.56,0.05857605676,9.82275,12.370000000000001
MERSEN,FR0000039620,MRN.PA,Trading After Hours,54400000.0,24100000.0,0.1,0.09,0.53,10.34,0.07472202073,0.05895101864,2.47247,0.5210517398,29.9795,67700000.0,2000000.0,0.11,0.1,0.6,8.91,0.08119691817,0.06072838177,3.08,0.0409687746,32.0165,81600000.0,-8000000.0,0.11,0.1,0.41,10.11,0.09124968669,0.0673878933,3.42,-0.01493207975,32.01625,59000000.0,-22600000.0,0.11,0.07,0.56,12.26,0.05946315379,0.04744290769,2.37,-0.387998165,19.55425,21.9
METAVISIO,FR00140066X4,ALTHO.PA,Euronext Growth Paris,1145230.0,995013.0,0.05,0.15,3.86,73.22,0.08302256363,0.01884714296,0.180115,-0.1335740311,12.875,6153677.0,-7908673.0,-0.24,0.54,2.29,9.36,-0.08402432726,0.1990093188,0.694783,-0.7168000031,4.31,1075126.0,-2758505.0,0.08,0.07,1.58,16.31,0.05902945627,0.03796464963,0.089821,-0.7205882466,0.7875000000000001,-4189900.0,-20075908.0,0.0,-0.16,1.27,-6.46,-0.01297686331,-0.07890353186,-0.120754,-0.8070539347,0.18425000000000002,0.00375
METROPOLE TV,FR0000053225,MMT.PA,Euronext Paris,280900000.0,353700000.0,0.24,0.24,0.13,5.58,0.2205041101,0.2020281933,2.218,0.3987130597,12.495000000000001,161500000.0,220000000.0,0.24,0.13,0.12,8.82,0.1265041019,0.1190300708,1.273,-0.05940552006,11.4725,234100000.0,222200000.0,0.22,0.18,0.11,5.85,0.1674392117,0.1779280991,1.853,-0.1061131139,10.590250000000001,172800000.0,131300000.0,0.18,0.13,0.08,8.03,0.1250803192,0.1317876754,1.373991,-0.05863711013,10.08625,12.165
Metso Oyj,FI0009014575,METSO.HE,Euronext Global Equity Market,342000000.0,417000000.0,0.11,0.15,0.42,19.26,0.10117429,0.08073654391,0.41,0.1425887782,8.07,301000000.0,13000000.0,0.11,0.13,0.55,20.15,0.09978528738,0.06056338028,0.36,0.02168575051,8.41375,543000000.0,132000000.0,0.15,0.21,0.59,13.89,0.1478993972,0.100742115,0.66,-0.03117210539,8.49625,329000000.0,144000000.0,0.16,0.13,0.62,22.85,0.1350553506,0.0676537117,0.4,0.01300600825,8.6085,14.486249999999998
MEXEDIA,IT0005450819,ALMEX.PA,Euronext Growth Paris,2958000.0,-73428000.0,0.05,0.05,0.41,82.92,0.06492822175,0.02244292532,0.518947,4.600999832,58.0025,4432000.0,-2236000.0,0.06,0.07,0.46,64.39,0.07802733887,0.03145582557,0.777544,-0.276100408,39.8,4471000.0,-10615000.0,0.04,0.07,0.63,37.14,0.07137845853,0.0138048791,0.785206,-0.6231155707,17.225,-20010000.0,1568000.0,-0.34,-0.42,0.11,-2.19,-0.4560570145,-0.274489362,-4.606625,-0.6644295216,6.125,17.674999999999997
MFE B,NL0015001OJ9,MFEB.MI,Euronext Milan,374100000.0,495000000.0,0.13,0.14,0.45,11.05,0.1228587211,0.1307493359,0.8,-0.3543958968,5.5895,216900000.0,361400000.0,0.1,0.08,0.52,5.86,0.07280396977,0.0782919434,0.49,-0.4971969822,2.2445,209200000.0,300900000.0,0.1,0.07,0.38,7.32,0.06367947117,0.07512209135,0.373601,0.2265056757,2.91375,137900000.0,359700000.0,0.11,0.05,0.29,14.16,0.04298354545,0.04733138836,0.245754,0.3138576009,3.89525,4.024
MG INTERNATIONAL,FR0010204453,ALMGI.PA,Euronext Growth Paris,6175850.0,9455000.0,0.09,0.25,0.05,7.22,0.2429469759,0.07567526714,1.2,1.610619649,10.55575,6651814.0,-15876000.0,0.09,0.22,0.11,7.05,0.1945796162,0.08025305756,1.29,-0.3864407011,6.434749999999999,3947562.0,5833000.0,0.06,0.12,0.09,7.77,0.1145092789,0.05602497845,0.77,-0.1664292356,5.091,1384084.0,3174000.0,0.02,0.04,0.06,18.0,0.03205300433,0.02321155392,0.268231,-0.2385435176,4.300000000000001,2.5900000000000003
MGI DIGITAL GRAPHI,FR0010353888,ALMDG.PA,Euronext Growth Paris,5479000.0,-4624000.0,0.2,0.05,0.16,48.92,0.05090346936,0.1411713174,0.89,-0.2128342409,36.525,7288000.0,-6369000.0,0.18,0.06,0.08,27.86,0.0598910729,0.1563612959,1.18,-0.2513157694,28.9125,8191000.0,-905000.0,0.16,0.06,0.07,18.64,0.04402343504,0.1707098495,1.33,-0.4379310608,16.759999999999998,11026000.0,3858000.0,0.15,0.08,0.09,9.27,0.05203372119,0.1629980043,1.79,-0.08442331166,14.834999999999999,9.265
MICHELIN,FR001400AJ45,ML.PA,Euronext Paris,1844000000.0,1418000000.0,0.13,0.12,0.52,10.74,0.09326853032,0.07749527212,2.56,0.3757151911,30.28175,2001000000.0,-116000000.0,0.11,0.12,0.43,8.92,0.09657956431,0.06998950682,2.79,-0.2638015819,23.276249999999997,1983000000.0,3013000000.0,0.12,0.11,0.35,9.5,0.09876718703,0.0699643651,2.77,0.2611990209,29.893250000000002,1884000000.0,2071000000.0,0.12,0.1,0.4,12.25,0.08518487813,0.06928253595,2.65,0.01129784799,30.9175,28.14
MIKO,BE0003731453,MIKO.BR,Euronext Brussels,46559000.0,18107000.0,-0.02,0.32,0.44,2.62,0.02923049366,0.3388252931,37.46,0.04060907433,93.75325,-585000.0,-8006000.0,-0.04,0.0,0.42,-189.69,0.01022476666,-0.002311732139,-0.47,-0.1588784906,78.16125000000001,2200000.0,1175000.0,0.0,0.02,0.55,38.39,0.04576631177,0.009008713883,1.77,-0.3562935985,52.288,-11460000.0,13982000.0,-0.01,-0.09,0.71,-5.51,0.03530889464,-0.04329429543,-9.23,-0.03163759989,48.911,54.45
MINCON GROUP PLC,IE00BD64C665,MCON.L,Euronext Growth Dublin,14600000.0,2197000.0,0.13,0.1,0.24,1672.66,0.1012355513,0.1011346476,0.0669,0.1488359291,115.819,14704000.0,324000.0,0.12,0.1,0.27,1467.55,0.10316181,0.08649004753,0.0685,-0.2369068469,87.38149999999999,7470000.0,12132000.0,0.08,0.05,0.26,2308.22,0.06187241186,0.04760053782,0.035,-0.3613861792,56.441,1766000.0,4978000.0,0.05,0.01,0.25,5363.86,0.02704334507,0.01223322088,0.0082,-0.3270891612,37.98,46.125
MOLTIPLY GROUP,IT0004195308,MOL.MI,Euronext Milan,16347000.0,-1002000.0,0.22,0.06,0.62,99.46,0.1148801392,0.05214952913,0.42,0.2683338347,42.03375,46875000.0,58233000.0,0.2,0.17,1.56,23.12,0.06996308579,0.1508350227,1.22,-0.3765175041,24.810000000000002,34691000.0,86982000.0,0.14,0.11,1.19,30.71,0.05093865119,0.08496927331,0.91,0.2298220747,31.003,41713000.0,95577000.0,0.15,0.14,1.16,32.19,0.07198264986,0.09013550686,1.08,0.1651002429,37.94725,36.849999999999994
MONCEY (FIN.) NOM.,FR001400SU99,FMONC.PA,Euronext Paris,7895000.0,4433000.0,0.64,0.0,0.0,147.03,0.004827411472,6.811906816,0.4317,0.7031833742,72.41575,9498000.0,4376000.0,0.71,0.01,0.0,117.88,0.005624080309,6.973568282,0.5194,-0.166998695,62.48525000000001,13459000.0,8178000.0,0.64,0.01,0.0,100.86,0.007502131382,8.396132252,0.736,0.1634344466,73.89750000000001,9233000.0,8260000.0,0.69,0.0,0.0,179.56,0.004441115892,4.908559277,0.5,0.833967669,130.32125,118.5
MONCLER,IT0004965148,MONC.MI,Euronext Milan,393533000.0,733486000.0,0.28,0.16,0.37,35.25,0.151712739,0.1923329373,1.47,0.2912447609,59.592,606697000.0,492724000.0,0.3,0.21,0.31,20.05,0.210929151,0.233085916,2.24,-0.2190838179,46.272999999999996,611931000.0,738442000.0,0.3,0.19,0.26,24.89,0.194814816,0.2050557986,2.265263,0.1189590781,53.123000000000005,639596000.0,794311000.0,0.29,0.18,0.27,23.4,0.1832594846,0.2057290561,2.363565,-0.06698756541,49.592,57.165
MONDADORI EDIT,IT0001469383,MN.MI,Euronext Milan,44206000.0,79918000.0,0.05,0.2,1.13,8.3,0.08054408009,0.05475485047,0.17,0.374663023,1.614,52067000.0,65915000.0,0.07,0.2,0.78,7.5,0.1378888225,0.05765983059,0.2,-0.0916533455,1.5155,62411000.0,81121000.0,0.08,0.22,0.65,7.33,0.1735685915,0.06898247778,0.239,0.2172811775,1.8664999999999998,60211000.0,77468000.0,0.09,0.19,0.81,9.09,0.1430885424,0.06441511703,0.23095,0.06726778826,2.0045,2.055
MONDO TV,IT0001447785,MTV.MI,Euronext Milan,5483000.0,-10764000.0,0.22,0.07,0.19,10.73,0.05911863465,0.1755683638,0.13,0.05471126713,1.3275,-69307000.0,-6512000.0,0.1,-4.92,1.14,-0.56,-1.709647966,-1.978221778,-1.42,-0.6842688196,0.43074999999999997,842000.0,-1264000.0,-0.09,0.04,0.58,28.72,0.05095470332,0.1011776015,0.014096,-0.3140877781,0.2575,-22160000.0,-1735000.0,-0.59,93.11,-32.69,-0.6,-1.813709139,-4.10446379,-0.318573,-0.6135265736,0.12525,0.051000000000000004
MONTEA,BE0003853703,MONT.BR,"Euronext Brussels, Paris",227685000.0,71017000.0,0.82,0.22,0.64,6.44,0.1416857369,2.411125584,13.974456,0.4569487372,108.72874999999999,204505000.0,83860000.0,0.82,0.16,0.68,6.55,0.1006514554,1.842221421,12.232597,-0.4873157327,56.620000000000005,118535000.0,111493000.0,0.79,0.08,0.53,10.13,0.03372152158,0.9081680343,6.46,0.311620686,76.48275,171525000.0,114423000.0,0.79,0.1,0.51,8.71,0.06949835162,1.249772305,8.17,-0.2194261821,59.98925,70.575
MOTA ENGIL,PTMEN0AE0005,EGL.LS,Trading After Hours,24101000.0,47210000.0,0.08,0.18,17.39,13.19,0.0626180859,0.009299028928,0.088,-0.07402032972,1.0565,52422000.0,608867000.0,0.05,0.23,10.04,6.17,0.1040356625,0.01377982613,0.174,-0.04704449823,1.05625,113153000.0,-128604000.0,0.08,0.5,11.37,6.19,0.1865558892,0.02038096535,0.36,2.498796228,3.8197500000000004,122688000.0,-16148000.0,0.09,0.44,10.03,8.63,0.1778280646,0.02061666494,0.408,-0.271002251,2.68925,4.8107500000000005
MOTORK,GB00BMXH3352,MTRK.AS,Euronext Amsterdam,-23525000.0,-7495000.0,-0.59,-0.37,0.14,-8.1,-0.201971843,-0.8535921626,-0.79,0.1666666667,6.5125,-7277000.0,-18238000.0,-0.24,-0.18,0.11,-20.82,-0.2409289959,-0.1887825252,-0.18,-0.8251533759,1.1824999999999999,-17665000.0,-15685000.0,-0.41,-0.66,0.61,-6.93,-0.4283741748,-0.4585691293,-0.325462,1.966101827,3.245,-13053000.0,-13652000.0,-0.31,-0.47,0.83,-18.83,-0.2317812876,-0.3236307738,-0.28169,0.4175257314,5.535,4.05
MOWI,NO0003054108,MOWI.OL,Oslo Børs,487600000.0,588400000.0,0.15,0.16,0.6,198.19,0.1195367014,0.1170455364,0.94,0.1498903708,180.93175,782400000.0,309600000.0,0.22,0.22,0.68,119.78,0.1518255418,0.1594359424,1.51,-0.1764162651,145.31725,444400000.0,595900000.0,0.18,0.12,0.71,195.64,0.1334499859,0.08112005549,0.86,0.1494328214,169.286,468500000.0,542400000.0,0.15,0.12,0.7,199.89,0.09716632101,0.08416570854,0.91,0.09909512922,194.11275,235.6
MPC CONTAINER SHIP,NO0010791353,MPCC.OL,Oslo Børs,189725000.0,162103000.0,0.42,0.26,0.32,10.95,0.2238673653,0.4633043877,0.46,2.823987503,6.536,434832000.0,337384000.0,0.6,0.6,0.21,8.14,0.5111221007,0.6504319939,0.98,-0.1147559298,6.679,324961000.0,231904000.0,0.57,0.43,0.17,11.89,0.3877544326,0.4427756234,0.73,0.2573965105,8.565999999999999,266683000.0,-84258000.0,0.47,0.33,0.42,25.02,0.1833772927,0.4934325072,0.6,1.045907695,17.44525,17.3865
MR BRICOLAGE,FR0004034320,ALMRB.PA,Euronext Growth Paris,33971000.0,41475000.0,0.1,0.45,1.73,3.04,0.12955161,0.1122410882,3.32,0.03626947102,10.2125,22729000.0,22118000.0,0.1,0.23,0.87,4.43,0.1332416902,0.07415539714,2.22,-0.2217821944,7.869999999999999,20428000.0,16833000.0,0.08,0.17,0.67,4.22,0.123427973,0.06964407473,2.0,0.02295922215,8.085,13885000.0,18413000.0,0.06,0.1,0.58,5.93,0.08529738862,0.04952772982,1.358539,-0.100502536,7.415,5.715
MTU AERO ENGINES,DE000A0D9PT0,MTX.DE,EuroTLX,222000000.0,200000000.0,0.08,0.08,0.49,46.53,0.0697954903,0.05300859599,4.09,-0.1461941182,167.6305,331000000.0,347000000.0,0.09,0.11,0.04,29.79,0.1182793819,0.06210131332,6.06,0.09571498741,197.44025,-102000000.0,365000000.0,-0.04,-0.04,0.44,-108.51,-0.02572509458,-0.01901920567,-1.9,-0.04106183011,188.94374999999997,633000000.0,74000000.0,0.12,0.19,0.72,21.84,0.1283936452,0.08541357442,11.53,0.6653908978,320.3765,353.85
MULTICONSULT,NO0010734338,MULTI.OL,Oslo Børs,234666000.0,416732000.0,0.08,0.28,1.19,15.37,0.254371684,0.05476879645,8.67,0.2871893247,120.1505,303015000.0,518437000.0,0.08,0.31,0.77,10.27,0.328769274,0.06224425656,11.06,-0.05445350176,111.7975,318118000.0,322391000.0,0.07,0.31,1.21,10.63,0.2451159328,0.05654165583,11.56,0.02281444265,109.74825,416485000.0,575811000.0,0.08,0.34,0.81,9.94,0.309072099,0.06559347777,15.11,0.671060035,181.64925,168.875
MUNIC,FR0013462231,ALMUN.PA,Euronext Growth Paris,-229395.0,-5048232.0,-0.04,-0.02,0.64,-132.22,-0.05350291203,-0.01190779305,-0.030102,-0.396186434,2.5500000000000003,14692.0,-3189733.0,0.0,0.0,0.49,1852.31,-0.0290393778,0.0006812400033,0.001638,0.2740740728,3.5875,-1791306.0,-1693351.0,-0.07,-0.14,0.48,-11.91,-0.08778183253,-0.1214213099,-0.2,-0.7554285697,0.8664999999999999,-1119653.0,2742803.0,-0.2,-0.1,0.42,-5.29,-0.08668966442,-0.1178758919,-0.12,-0.3037383044,0.7110000000000001,0.7999999999999999
Mycronic,SE0025158629,MYCR.ST,Euronext Global Equity Market,828000000.0,908000000.0,0.22,0.21,0.06,25.74,0.2114733368,0.1786407767,4.24,-0.1512632364,96.33775,741000000.0,712000000.0,0.17,0.16,0.06,20.81,0.1599037606,0.1447548349,3.795,-0.06833014888,92.79100000000001,998000000.0,1416000000.0,0.22,0.19,0.04,22.17,0.1917781408,0.1749036102,5.11,0.4780318747,137.4255,1683000000.0,1636000000.0,0.29,0.26,0.03,21.21,0.260120825,0.238486609,8.62,0.4184989263,199.06799999999998,218.4875
NAPATECH,DK0060520450,NAPA.OL,Oslo Børs,40228000.0,-20664000.0,0.16,0.3,0.12,37.78,0.1970806761,0.2058003489,0.47,-0.02799375321,13.004999999999999,-48259000.0,-56704000.0,-0.29,-0.55,0.55,-20.23,-0.2449424433,-0.3042275008,-0.58,-0.04834252979,13.68,-32016000.0,-19475000.0,-0.18,-0.29,0.47,-31.09,-0.1962338699,-0.1752630369,-0.36,-0.02092673622,13.125,-111257000.0,-113984000.0,-0.99,-0.73,0.34,-23.18,-0.5555604766,-0.9557504639,-1.15,0.9245283019,23.35,31.225
NATURGY ENERGY GR,ES0116870314,NTGY.MC,Trading After Hours,1214000000.0,-203000000.0,0.11,0.21,2.83,13.44,0.08794463717,0.05483288166,1.26,0.5966547198,21.542499999999997,1649000000.0,2555000000.0,0.11,0.22,2.15,12.63,0.1016173185,0.04854997792,1.72,-0.1102460036,20.928,1986000000.0,2433000000.0,0.18,0.21,1.69,10.97,0.1167203017,0.08781005438,2.07,0.1605221662,24.06975,1901000000.0,1795000000.0,0.2,0.2,1.9,10.41,0.1121903334,0.09866611304,1.98,-0.07783427485,21.63975,25.63
NAVAMEDIC,NO0010205966,NAVA.OL,Oslo Børs,618000.0,-2028000.0,0.04,0.0,0.45,648.9,0.01722674974,0.002219516663,0.036975,0.7480719109,28.625,29432000.0,15691000.0,0.12,0.14,0.3,18.25,0.1123689695,0.07701990134,1.700243,0.0738462008,34.525,-13685000.0,-19000.0,0.08,-0.07,0.85,-47.53,0.003249078589,-0.02672867224,-0.778827,0.08259584398,37.575,-5485000.0,36029000.0,0.06,-0.03,0.65,-104.61,0.01786992535,-0.01032109229,-0.308777,-0.3054053848,25.950000000000003,23.45
NEDAP,NL0000371243,NEDAP.AS,Euronext Amsterdam,18284000.0,18449000.0,0.11,0.23,0.21,16.81,0.1960679746,0.08832338222,2.82,0.2487286058,49.004,18704000.0,6079000.0,0.1,0.23,0.2,17.38,0.1967399909,0.08150636877,2.87,-0.08006054772,47.850500000000004,21641000.0,11446000.0,0.11,0.25,0.19,15.82,0.2226645624,0.08246515208,3.31,0.2023808412,57.45025,18527000.0,13799000.0,0.1,0.22,0.19,20.08,0.1975561824,0.07363496896,2.82,-0.1255144579,51.118249999999996,91.92500000000001
NEKKAR,NO0003049405,NKR.OL,Oslo Børs,110224000.0,-80848000.0,0.28,0.37,0.02,8.8,0.3831178352,0.2296414665,1.04,0.5338461949,9.379999999999999,31839000.0,6418000.0,0.15,0.1,0.01,26.23,0.1066416251,0.08216452518,0.299444,-0.4190476281,6.255000000000001,81243000.0,55915000.0,0.19,0.2,0.03,9.25,0.218539769,0.141270799,0.764813,0.4566929353,8.709999999999999,82670000.0,116429000.0,0.13,0.2,0.04,12.85,0.2291508211,0.1325883027,0.785971,0.07486628671,9.9925,11.75
NEL,NO0010081235,NEL.OL,Oslo Børs,-1666852000.0,-826611000.0,-0.77,-0.33,0.03,-17.45,-0.3285059545,-2.213332696,-1.15,-0.4953549985,15.422500000000001,-1171169000.0,-969317000.0,-1.1,-0.21,0.04,-18.29,-0.2120145512,-1.280171787,-0.76,-0.153634769,14.21125,-855196000.0,-1409499000.0,-0.38,-0.14,0.04,-23.53,-0.08864928853,-0.6335714423,-0.52,-0.5108271319,7.203,-244342000.0,-921887000.0,-0.35,-0.05,0.05,-33.97,-0.04853234315,-0.1757971205,-0.15,-0.608796307,3.0075,2.354
NEMETSCHEK,DE0006452907,NEM.DE,Trading After Hours,134618000.0,204436000.0,0.25,0.26,0.37,62.32,0.2125414861,0.1975403209,1.17,0.9253554796,107.10975,161899000.0,194756000.0,0.24,0.25,0.23,45.28,0.2306561047,0.2019161575,1.4,-0.5542253846,46.823,161256000.0,240202000.0,0.24,0.22,0.1,45.23,0.2211262751,0.1893647329,1.4,0.6716072165,77.69999999999999,175422000.0,293078000.0,0.24,0.19,0.63,58.95,0.1364009689,0.1762034624,1.52,0.2350918942,95.3495,94.05
NEODECORTECH,IT0005275778,NDT.MI,Euronext Milan,6688000.0,8204000.0,0.05,0.09,0.61,6.91,0.07005870463,0.03739885589,0.5,0.468889255,3.79575,8437000.0,-3582000.0,0.03,0.11,0.55,5.3,0.08871243547,0.04143095659,0.6,-0.2435491681,3.0580000000000003,2848000.0,7315000.0,0.03,0.04,0.49,14.82,0.03061662361,0.01690940289,0.2,0.006948230704,2.8905,4057000.0,-6694000.0,0.04,0.05,0.57,9.84,0.04713342786,0.02351570515,0.296326,-0.1269350288,2.705,3.425
